 19.04.2024 00:00:07;4,4,4,4,2;None;0;0
 19.04.2024 00:00:08;2,4,6,4,2;None;0;0
 19.04.2024 00:00:08;4,4,5,3,2;None;0;0
 19.04.2024 00:00:08;4,4,2,4,1;None;0;0
 19.04.2024 00:00:08;6,6,5,4,2;None;0;0
 19.04.2024 00:00:08;4,4,0,4,2;None;0;0
 19.04.2024 00:00:08;4,6,5,4,2;None;0;0
 19.04.2024 00:00:08;4,6,5,5,1;None;0;0
 19.04.2024 00:00:09;4,6,5,4,2;None;0;0
 19.04.2024 00:00:09;4,4,0,4,2;None;0;0
 19.04.2024 00:00:09;4,6,4,3,2;None;0;0
 19.04.2024 00:00:09;8,6,3,3,2;None;0;0
 19.04.2024 00:00:09;6,6,4,3,1;None;0;0
 19.04.2024 00:00:09;4,4,3,4,2;None;0;0
 19.04.2024 00:00:10;4,6,4,4,1;None;0;0
 19.04.2024 00:00:10;4,6,5,4,1;None;0;0
 19.04.2024 00:00:10;4,6,5,4,2;None;0;0
 19.04.2024 00:00:10;6,6,4,4,2;None;0;0
 19.04.2024 00:00:10;4,4,2,4,2;None;0;0
 19.04.2024 00:00:10;6,4,4,4,2;None;0;0
 19.04.2024 00:00:10;4,6,0,4,1;None;0;0
 19.04.2024 00:00:11;2,4,6,3,1;None;0;0
 19.04.2024 00:00:11;4,6,5,4,2;None;0;0
 19.04.2024 00:00:11;2,6,5,3,2;None;0;0
 19.04.2024 00:00:11;2,6,5,4,2;None;0;0
 19.04.2024 00:00:11;4,4,3,3,1;None;0;0
 19.04.2024 00:00:11;4,4,0,3,2;None;0;0
 19.04.2024 00:00:12;4,6,3,4,2;None;0;0
 19.04.2024 00:00:12;2,6,3,4,2;None;0;0
 19.04.2024 00:00:12;4,6,5,4,2;None;0;0
 19.04.2024 00:00:12;4,4,5,4,2;None;0;0
 19.04.2024 00:00:12;4,4,1,3,2;None;0;0
 19.04.2024 00:00:12;4,6,2,4,2;None;1;0
 19.04.2024 00:00:12;4,6,5,4,1;None;1;0
 19.04.2024 00:00:13;4,6,4,4,2;None;1;0
 19.04.2024 00:00:13;6,4,4,4,1;None;1;0
 19.04.2024 00:00:13;8,6,4,4,2;None;1;0
 19.04.2024 00:00:13;2,4,5,4,2;None;1;0
 19.04.2024 00:00:13;2,4,4,4,2;None;1;0
 19.04.2024 00:00:13;8,6,3,4,1;None;1;0
 19.04.2024 00:00:14;4,4,3,4,1;None;1;0
 19.04.2024 00:00:14;6,6,3,4,1;None;1;0
 19.04.2024 00:00:14;4,4,5,4,2;None;1;0
 19.04.2024 00:00:14;4,6,4,4,2;None;1;0
 19.04.2024 00:00:14;6,4,3,3,2;None;1;0
 19.04.2024 00:00:14;8,6,4,4,2;None;1;0
 19.04.2024 00:00:14;4,6,5,4,2;None;1;0
 19.04.2024 00:00:15;4,4,3,4,1;None;1;0
 19.04.2024 00:00:15;4,6,4,4,1;None;1;0
 19.04.2024 00:00:15;4,6,5,4,1;None;1;0
 19.04.2024 00:00:15;4,6,5,4,2;None;1;0
 19.04.2024 00:00:15;4,4,4,4,2;None;1;0
 19.04.2024 00:00:15;6,4,3,4,2;None;1;0
 19.04.2024 00:00:16;4,4,6,4,2;None;1;0
 19.04.2024 00:00:16;4,4,0,3,1;None;1;0
 19.04.2024 00:00:16;4,6,5,4,2;None;1;0
 19.04.2024 00:00:16;4,4,5,4,2;None;1;0
 19.04.2024 00:00:16;4,4,0,4,2;None;1;0
 19.04.2024 00:00:16;4,6,4,4,2;None;2;0
 19.04.2024 00:00:16;4,4,5,4,2;None;2;0
 19.04.2024 00:00:17;4,6,4,4,2;None;2;0
 19.04.2024 00:00:17;2,4,4,4,2;None;2;0
 19.04.2024 00:00:17;4,4,4,3,2;None;2;0
 19.04.2024 00:00:17;2,4,6,4,1;None;2;0
 19.04.2024 00:00:17;4,6,5,3,2;None;2;0
 19.04.2024 00:00:17;4,6,0,4,2;None;2;0
 19.04.2024 00:00:18;2,4,3,4,2;None;2;0
 19.04.2024 00:00:18;2,4,5,4,1;None;2;0
 19.04.2024 00:00:18;6,4,3,4,1;None;2;0
 19.04.2024 00:00:18;4,4,3,4,2;None;2;0
 19.04.2024 00:00:18;4,6,4,4,2;None;2;0
 19.04.2024 00:00:18;4,4,5,4,1;None;2;0
 19.04.2024 00:00:18;4,4,3,4,2;None;2;0
 19.04.2024 00:00:19;2,6,5,4,2;None;2;0
 19.04.2024 00:00:19;4,4,4,4,2;None;2;0
 19.04.2024 00:00:19;2,6,6,4,2;None;2;0
 19.04.2024 00:00:19;4,4,4,4,2;None;2;0
 19.04.2024 00:00:19;2,6,4,4,2;None;2;0
 19.04.2024 00:00:19;8,4,4,3,1;None;2;0
 19.04.2024 00:00:19;4,6,4,4,1;None;2;0
 19.04.2024 00:00:20;4,4,5,4,2;None;2;0
 19.04.2024 00:00:20;4,6,3,4,2;None;2;0
 19.04.2024 00:00:20;6,4,4,4,2;None;2;0
 19.04.2024 00:00:20;4,6,0,4,2;None;2;0
 19.04.2024 00:00:20;4,6,4,4,2;None;2;0
 19.04.2024 00:00:20;2,6,5,4,1;None;2;0
 19.04.2024 00:00:21;6,4,0,4,1;None;2;0
 19.04.2024 00:00:21;4,6,3,4,2;None;2;0
 19.04.2024 00:00:21;4,4,4,4,2;None;2;0
 19.04.2024 00:00:21;4,4,5,4,2;None;2;0
 19.04.2024 00:00:21;4,4,4,4,2;None;3;0
 19.04.2024 00:00:21;4,4,5,4,2;None;3;0
 19.04.2024 00:00:22;2,4,5,4,2;None;3;0
 19.04.2024 00:00:22;8,4,3,4,2;None;3;0
 19.04.2024 00:00:22;4,6,4,4,1;None;3;0
 19.04.2024 00:00:22;4,6,2,4,2;None;3;0
 19.04.2024 00:00:22;6,6,4,4,1;None;3;0
 19.04.2024 00:00:22;4,6,1,4,2;None;3;0
 19.04.2024 00:00:22;2,4,5,4,2;None;3;0
 19.04.2024 00:00:23;4,6,3,4,2;None;3;0
 19.04.2024 00:00:23;4,4,0,4,2;None;3;0
 19.04.2024 00:00:23;8,6,4,3,1;None;3;0
 19.04.2024 00:00:23;4,6,4,4,2;None;3;0
 19.04.2024 00:00:23;2,4,5,4,2;None;3;0
 19.04.2024 00:00:23;4,4,4,4,1;None;3;0
 19.04.2024 00:00:23;4,6,5,3,2;None;3;0
 19.04.2024 00:00:24;4,4,4,4,1;None;3;0
 19.04.2024 00:00:24;4,4,3,4,1;None;3;0
 19.04.2024 00:00:24;4,4,4,4,1;None;3;0
 19.04.2024 00:00:24;2,6,3,4,1;None;3;0
 19.04.2024 00:00:24;4,6,2,4,2;None;3;0
 19.04.2024 00:00:24;2,6,6,5,2;None;3;0
 19.04.2024 00:00:25;4,4,4,4,1;None;3;0
 19.04.2024 00:00:25;4,6,4,4,2;None;3;0
 19.04.2024 00:00:25;4,6,4,4,2;None;3;0
 19.04.2024 00:00:25;2,6,5,4,2;None;3;0
 19.04.2024 00:00:25;2,4,4,4,2;None;3;0
 19.04.2024 00:00:25;4,4,5,4,1;None;3;0
 19.04.2024 00:00:25;2,4,4,3,1;None;3;0
 19.04.2024 00:00:26;4,6,4,4,1;None;3;0
 19.04.2024 00:00:26;4,4,5,4,2;None;3;0
 19.04.2024 00:00:26;4,6,4,4,2;None;3;0
 19.04.2024 00:00:26;4,6,4,4,2;None;3;0
 19.04.2024 00:00:26;2,6,5,4,2;None;4;0
 19.04.2024 00:00:26;4,6,5,4,2;None;4;0
 19.04.2024 00:00:27;4,6,5,4,2;None;4;0
 19.04.2024 00:00:27;4,4,0,4,2;None;4;0
 19.04.2024 00:00:27;2,6,0,4,2;None;4;0
 19.04.2024 00:00:27;4,6,4,4,1;None;4;0
 19.04.2024 00:00:27;4,4,3,4,2;None;4;0
 19.04.2024 00:00:27;2,4,6,4,1;None;4;0
 19.04.2024 00:00:27;4,4,5,4,1;None;4;0
 19.04.2024 00:00:28;4,6,4,4,2;None;4;0
 19.04.2024 00:00:28;4,6,3,4,1;None;4;0
 19.04.2024 00:00:28;4,4,5,4,1;None;4;0
 19.04.2024 00:00:28;4,4,4,4,1;None;4;0
 19.04.2024 00:00:28;4,6,4,4,2;None;4;0
 19.04.2024 00:00:28;4,4,4,3,2;None;4;0
 19.04.2024 00:00:29;4,4,3,4,2;None;4;0
 19.04.2024 00:00:29;4,4,5,4,2;None;4;0
 19.04.2024 00:00:29;6,6,4,5,2;None;4;0
 19.04.2024 00:00:29;4,4,5,4,2;None;4;0
 19.04.2024 00:00:29;4,6,4,4,2;None;4;0
 19.04.2024 00:00:29;4,6,5,4,2;None;4;0
 19.04.2024 00:00:29;4,4,2,4,2;None;4;0
 19.04.2024 00:00:30;2,4,4,4,2;None;4;0
 19.04.2024 00:00:30;4,6,4,4,1;None;4;0
 19.04.2024 00:00:30;4,6,4,4,2;None;4;0
 19.04.2024 00:00:30;4,6,5,4,2;None;4;0
 19.04.2024 00:00:30;4,6,5,4,1;None;4;0
 19.04.2024 00:00:30;4,6,0,4,2;None;4;0
 19.04.2024 00:00:31;4,6,0,4,2;None;4;0
 19.04.2024 00:00:31;4,6,5,4,2;None;4;0
 19.04.2024 00:00:31;8,4,0,4,2;None;0;0
 19.04.2024 00:00:31;4,4,2,4,2;None;0;0
 19.04.2024 00:00:31;4,6,3,4,2;None;0;0
 19.04.2024 00:00:31;4,4,4,4,1;None;0;0
 19.04.2024 00:00:31;4,4,0,4,2;None;0;0
 19.04.2024 00:00:32;4,4,4,4,2;None;0;0
 19.04.2024 00:00:32;2,6,5,4,2;None;0;0
 19.04.2024 00:00:32;4,4,4,4,1;None;0;0
 19.04.2024 00:00:32;4,4,5,4,2;None;0;0
 19.04.2024 00:00:32;12,6,3,4,1;None;0;0
 19.04.2024 00:00:32;2,4,4,4,2;None;0;0
 19.04.2024 00:00:33;4,6,4,4,2;None;0;0
 19.04.2024 00:00:33;2,4,5,4,2;None;0;0
 19.04.2024 00:00:33;4,4,0,4,1;None;0;0
 19.04.2024 00:00:33;4,4,5,4,2;None;0;0
 19.04.2024 00:00:33;4,4,5,4,2;None;0;0
 19.04.2024 00:00:33;8,6,5,3,2;None;0;0
 19.04.2024 00:00:33;4,6,4,4,2;None;0;0
 19.04.2024 00:00:34;4,4,5,4,2;None;0;0
 19.04.2024 00:00:34;6,6,1,4,2;None;0;0
 19.04.2024 00:00:34;0,4,6,4,1;None;0;0
 19.04.2024 00:00:34;4,6,3,4,1;None;0;0
 19.04.2024 00:00:34;4,4,3,4,2;None;0;0
 19.04.2024 00:00:34;2,4,6,4,2;None;0;0
 19.04.2024 00:00:35;4,6,3,4,2;None;0;0
 19.04.2024 00:00:35;4,6,5,4,2;None;0;0
 19.04.2024 00:00:35;4,4,4,4,1;None;0;0
 19.04.2024 00:00:35;2,6,5,3,1;None;0;0
 19.04.2024 00:00:35;2,6,5,4,2;None;0;0
 19.04.2024 00:00:35;4,4,5,4,2;None;0;0
 19.04.2024 00:00:35;4,4,3,4,2;None;0;0
 19.04.2024 00:00:36;4,4,5,4,2;None;0;0
 19.04.2024 00:00:36;4,4,4,4,2;None;0;0
 19.04.2024 00:00:36;6,6,4,4,2;None;0;0
 19.04.2024 00:00:36;4,6,4,4,2;None;0;0
 19.04.2024 00:00:36;4,4,0,4,2;None;0;0
 19.04.2024 00:00:36;2,4,5,4,2;None;0;0
 19.04.2024 00:00:37;2,6,5,4,1;None;0;0
 19.04.2024 00:00:37;6,4,3,4,2;None;0;0
 19.04.2024 00:00:37;4,4,4,4,2;None;0;0
 19.04.2024 00:00:37;4,4,4,4,2;None;0;0
 19.04.2024 00:00:37;4,4,5,4,1;None;0;0
 19.04.2024 00:00:37;6,4,4,4,1;None;0;0
 19.04.2024 00:00:37;4,4,4,4,2;None;0;0
 19.04.2024 00:00:38;4,6,5,3,2;None;0;0
 19.04.2024 00:00:38;2,6,4,4,1;None;0;0
 19.04.2024 00:00:38;2,6,5,4,2;None;0;0
 19.04.2024 00:00:38;4,4,5,4,2;None;0;0
 19.04.2024 00:00:38;2,4,4,4,2;None;0;0
 19.04.2024 00:00:38;4,6,4,4,2;None;0;0
 19.04.2024 00:00:39;4,4,5,3,2;None;0;0
 19.04.2024 00:00:39;4,6,5,4,2;None;0;0
 19.04.2024 00:00:39;2,6,4,4,2;None;0;0
 19.04.2024 00:00:39;4,6,5,4,2;None;0;0
 19.04.2024 00:00:39;4,6,0,4,2;None;0;0
 19.04.2024 00:00:39;8,6,2,4,2;None;0;0
 19.04.2024 00:00:39;6,4,3,4,2;None;0;0
 19.04.2024 00:00:40;4,6,4,4,2;None;0;0
 19.04.2024 00:00:40;4,6,4,4,2;None;0;0
 19.04.2024 00:00:40;4,6,0,4,1;None;0;0
 19.04.2024 00:00:40;4,4,1,4,2;None;0;0
 19.04.2024 00:00:40;4,4,5,4,2;None;0;0
 19.04.2024 00:00:40;4,4,5,4,2;None;0;0
 19.04.2024 00:00:41;2,6,5,4,1;None;0;0
 19.04.2024 00:00:41;4,4,4,4,2;None;0;0
 19.04.2024 00:00:41;2,6,4,4,1;None;0;0
 19.04.2024 00:00:41;4,6,2,4,2;None;0;0
 19.04.2024 00:00:41;2,6,4,4,2;None;0;0
 19.04.2024 00:00:41;8,6,2,4,2;None;0;0
 19.04.2024 00:00:41;4,6,3,4,2;None;0;0
 19.04.2024 00:00:42;4,6,6,4,2;None;0;0
 19.04.2024 00:00:42;2,4,5,4,2;None;0;0
 19.04.2024 00:00:42;4,4,5,4,2;None;0;0
 19.04.2024 00:00:42;4,4,3,4,2;None;0;0
 19.04.2024 00:00:42;2,4,5,4,2;None;1;0
 19.04.2024 00:00:42;6,6,4,4,2;None;1;0
 19.04.2024 00:00:43;4,6,5,4,2;None;1;0
 19.04.2024 00:00:43;4,4,4,4,2;None;1;0
 19.04.2024 00:00:43;4,6,4,4,2;None;1;0
 19.04.2024 00:00:43;2,4,5,4,2;None;1;0
 19.04.2024 00:00:43;6,4,4,4,2;None;1;0
 19.04.2024 00:00:43;6,4,0,3,2;None;1;0
 19.04.2024 00:00:43;4,6,5,4,2;None;1;0
 19.04.2024 00:00:44;4,6,4,4,2;None;1;0
 19.04.2024 00:00:44;4,6,4,4,2;None;1;0
 19.04.2024 00:00:44;4,6,3,4,2;None;1;0
 19.04.2024 00:00:44;4,6,5,4,1;None;1;0
 19.04.2024 00:00:44;6,6,3,4,2;None;1;0
 19.04.2024 00:00:44;6,4,4,4,1;None;1;0
 19.04.2024 00:00:45;6,4,4,4,2;None;1;0
 19.04.2024 00:00:45;6,6,0,4,2;None;1;0
 19.04.2024 00:00:45;4,6,2,4,2;None;1;0
 19.04.2024 00:00:45;6,4,1,4,2;None;1;0
 19.04.2024 00:00:45;4,4,5,4,2;None;1;0
 19.04.2024 00:00:45;4,6,4,4,2;None;1;0
 19.04.2024 00:00:45;8,6,4,4,2;None;1;0
 19.04.2024 00:00:46;4,6,4,4,2;None;1;0
 19.04.2024 00:00:46;2,4,4,4,2;None;1;0
 19.04.2024 00:00:46;4,4,3,4,1;None;1;0
 19.04.2024 00:00:46;4,6,4,5,2;None;1;0
 19.04.2024 00:00:46;4,4,5,4,2;None;2;0
 19.04.2024 00:00:46;4,4,4,4,1;None;2;0
 19.04.2024 00:00:47;6,6,4,4,1;None;2;0
 19.04.2024 00:00:47;4,6,4,4,1;None;2;0
 19.04.2024 00:00:47;2,4,5,4,2;None;2;0
 19.04.2024 00:00:47;6,6,4,4,1;None;2;0
 19.04.2024 00:00:47;4,6,3,4,2;None;2;0
 19.04.2024 00:00:47;6,6,4,4,2;None;2;0
 19.04.2024 00:00:48;2,6,5,5,2;None;2;0
 19.04.2024 00:00:48;4,4,4,4,1;None;2;0
 19.04.2024 00:00:48;2,6,5,4,2;None;2;0
 19.04.2024 00:00:48;4,4,2,4,2;None;2;0
 19.04.2024 00:00:48;4,4,4,4,2;None;2;0
 19.04.2024 00:00:48;4,6,5,3,2;None;2;0
 19.04.2024 00:00:49;4,4,5,4,2;None;2;0
 19.04.2024 00:00:49;4,4,4,4,2;None;2;0
 19.04.2024 00:00:49;4,6,0,4,2;None;2;0
 19.04.2024 00:00:49;4,4,5,4,1;None;2;0
 19.04.2024 00:00:49;4,4,6,4,2;None;2;0
 19.04.2024 00:00:49;4,6,0,3,2;None;2;0
 19.04.2024 00:00:50;4,4,4,4,1;None;2;0
 19.04.2024 00:00:50;4,4,3,3,2;None;2;0
 19.04.2024 00:00:50;8,4,5,4,1;None;2;0
 19.04.2024 00:00:50;4,4,3,4,2;None;2;0
 19.04.2024 00:00:51;8,4,2,4,2;None;2;0
 19.04.2024 00:00:51;4,4,4,3,2;None;2;0
 19.04.2024 00:00:51;2,6,3,4,2;None;2;0
 19.04.2024 00:00:51;4,4,5,4,1;None;2;0
 19.04.2024 00:00:51;4,6,3,4,2;None;3;0
 19.04.2024 00:00:51;2,6,5,4,2;None;3;0
 19.04.2024 00:00:51;4,4,5,4,2;None;3;0
 19.04.2024 00:00:52;4,4,4,4,2;None;3;0
 19.04.2024 00:00:52;2,4,5,4,2;None;3;0
 19.04.2024 00:00:52;2,6,5,4,2;None;3;0
 19.04.2024 00:00:52;4,6,4,4,1;None;3;0
 19.04.2024 00:00:52;2,6,5,4,2;None;3;0
 19.04.2024 00:00:52;4,4,5,4,1;None;3;0
 19.04.2024 00:00:53;4,4,5,4,2;None;3;0
 19.04.2024 00:00:53;2,6,5,4,2;None;3;0
 19.04.2024 00:00:53;2,4,6,4,2;None;3;0
 19.04.2024 00:00:53;4,6,4,4,2;None;3;0
 19.04.2024 00:00:53;2,6,8,4,1;None;3;0
 19.04.2024 00:00:53;4,6,4,4,2;None;3;0
 19.04.2024 00:00:53;4,4,4,4,2;None;3;0
